BASE_YM,CL_NM,TRRSRT_NM,TRRSRT_ADDR,SCORE_VALUE,MOP_CN,REGIST_DE
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"번호,친절,연세,탄산,만족",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,신도,샴푸,입장료,탄산",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"미온,혈액,정도,처음,입욕",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,건강,다양,도움,온천수",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"추천,완전",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,물놀이,20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,정도,온천,미혼,생각",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"여행,시대,제주도,적극,베스트",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피로,방문,하루,여행",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,온천,탄산,여행,피로",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,느낌,조절,친절,수압",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,분위기,20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,규모",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,온천욕,아이,시간,산방산",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"연속,청소,온천,탄산,바닥",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,온천,탄산,가루,이물질",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"노천,별도,찜질방",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,만족,야간,커플,이국",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,온천",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,유일,제주도,온천",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,온천,처음,이용,탄산",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"친절,탄산,음식점,말투,일반",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"깔끔,시설",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,가격,20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"아기,노천,분위기,날씨",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,경우,20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,체험,가격,가성비,노천",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,엄마,20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"예매,온천,탄산,피부",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"느낌,제주도,온천,사진,노천",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,추천,20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"인생,온천,마사지,입장권,아로마",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,온천",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,온천,노후,시설,보통",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"평일,만족,식구,야외,이용",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"유채,탄산,온천",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"방문,친절,직원",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,방문,노천,버스,예약",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"가마,동남아,운영,생각,도시",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"건강,피로,근처,관광,시설",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"여탕,탄산,여행,남탕,피로",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"다양,다음,온천,야외,수영복",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"식혜,기본",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"고모,여행,피로,제주",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,피부,온천,상처",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"방문,처음",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,제주도,온천,근처",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,방문,20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,엄마",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,이용,서귀포,기분,시설",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"기본,사용,방문,중국,샤워",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,효과,실내,여탕,만족",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"구매,제주도,입장권,인터넷,추천",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,가족,20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,준비,온천,수영복",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"식당,참조,소문,정도,처음",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피로,여행",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,온천,만족,가족,이용",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,생각,방문,주차,탄산수",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"나무,실내,온천,방부,계단",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"만족,여행,노천,야외,기념",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,탄산,노천온천,피로,수영복",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,느낌,실내,온천",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,제주도",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"선택,구입,오늘,티켓,목욕",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주,다음,노천",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,노천,20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"시간대,규모,결제,이용,생각",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,금액,20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,온천,등반,다음,노천",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"무리,온천,추가,사용,대체",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,산방산",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,한라산,탄산,피로",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,여행",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"식초,탄산,전체,수질,온도",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"최고,제주",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,피부,온천,매끌매끌",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"가격,편안,합리",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"구매,나중,다리,이용,가능",20230121
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"추천,탄산,온천,찬물",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,탄산,바람,온천,야외",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"방문,사용,다양,반납,찜질방",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"금액,대화,친절,추가,노천",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"필수,코스",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"수영장,다이빙,개념,적극,표지",20230120
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"직전,온천수,온천,생각,시설",20230119
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"한라산,피로,등반",20230119
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"친절,직원",20230119
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"냉탕,평일,내부,외부,참고",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"감사,피로,여행",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온도,온천,제주,노천",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,근처,산방산,구경,이용",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,탄산수,20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피부,예정,탄산,생각,방문",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,실내,방문,생각,규모",20230118
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"나무,조명,식혜,야자수,관계",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,온천,피곤,여행,대여",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"치료,탄산,효과,현지,효능",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,생각,햇빛",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,규모,추가,이용,피곤",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,대체,갯수",20230117
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"해소,여독,여행",20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"추가,이용,주차,시간,산방산",20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,피부,20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"크기,친절,야외,이용,온천",20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"준비,사진,혼탕,가족,노천",20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,어르신,20230116
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"현장,피곤,여행,가격,예매",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"혈액,순환,산방산,경치,온천",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,만족,생각,방문,가격대",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"후회,노천",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"겨울,야외,온천",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,온천,노천",20230115
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,피로,20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,여행,피로,이국,대여",20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피로,수질",20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,온천,처음",20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕,원수",20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,도민,노란색,탄산,제주",20230114
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"결제,가족,필수,힐링,현장",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"깔끔,온천,시설",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,가족,피로,산방산,온천",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,친절,20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주,수영복,노천",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,정도,일몰,탄산,타이밍",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"평일,온천,저녁,다음,야외",20230113
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,준비,규모,온천,버전",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,기분,동남아,노천",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"수영장,목욕탕,규모,목욕,사진",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"처음,필요,탄산,온천수,노천온천",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"내부,대기,운영,이용,목욕",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,규모,20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,피로,온천,하루,시설",20230112
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,대중,미흡,수질,관리",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,온천,20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,가마,한라산,한숨,마무리",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"추억,여행,저녁,물때,분위기",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"여행,코스,피로,필수,도중",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"만족,시설,최고,여행",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,베리,20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,온천,제주도,코스,탄산",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"생각,여행,혼자,다음,와이프",20230111
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"금액,결제,현장,노천,추가",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,느낌,혈액,온천,순환",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,깔끔,신식,생각,외관",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"노천,풍경,머리",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피부,여독",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,친절,20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,수질,관리,노천",20230110
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,사진,탄산,보름달,수기",20230109
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"느낌,온천,탄산,추천,피부",20230109
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"이용,온천,오류,사용,사이",20230109
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"미온,혈액,정도,처음,입욕",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,건강,다양,도움,온천수",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"추천,완전",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"혈액,온천,혈압,순환,한나절",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,리뉴얼,온천,외관,동네",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"풍경,다음,방문,의향,엄마",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"아침,얼굴,남편,여행,감탄",20230131
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"나라,온천,평일,이상,여탕",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,물놀이,20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,정도,온천,미혼,생각",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"여행,시대,제주도,적극,베스트",20230130
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"친절,노천,기대,마라도",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"아이,시간,오전,대여료,오픈",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"가마,평일,만족,가족,래쉬가드",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,온천욕,아이,시간,산방산",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"연속,청소,온천,탄산,바닥",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,온천,탄산,가루,이물질",20230129
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,식혜,20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"규모,엄마,이용,가격,전체",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,유일,제주도,온천",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,온천,처음,이용,탄산",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"친절,탄산,음식점,말투,일반",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"깔끔,시설",20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,가격,20230128
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"아기,노천,분위기,날씨",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,경우,20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,체험,가격,가성비,노천",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,엄마,20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"예매,온천,탄산,피부",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"느낌,제주도,온천,사진,노천",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,추천,20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"인생,온천,마사지,입장권,아로마",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,온천",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,온천,노후,시설,보통",20230127
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주도,온천,타임,탄산,여행",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"친절,시설,안내",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"평일,만족,식구,야외,이용",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"유채,탄산,온천",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"방문,친절,직원",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,방문,노천,버스,예약",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"가마,동남아,운영,생각,도시",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"건강,피로,근처,관광,시설",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"여탕,탄산,여행,남탕,피로",20230126
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,규모,온천,대신,생각",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"구매,제주도,온천,탄산,할인",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"고모,여행,피로,제주",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,피부,온천,상처",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"방문,처음",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,제주도,온천,근처",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,방문,20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산,엄마",20230125
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,처음,20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"수준,별도,노천,결재,시설",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"구매,제주도,입장권,인터넷,추천",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,가족,20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"야외,준비,온천,수영복",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"식당,참조,소문,정도,처음",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"피로,여행",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"힐링,온천,만족,가족,이용",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"실내,생각,방문,주차,탄산수",20230124
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,이용,20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"만족,여행,노천,야외,기념",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"온천,탄산,노천온천,피로,수영복",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,느낌,실내,온천",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"탄산수,제주도",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"선택,구입,오늘,티켓,목욕",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"제주,다음,노천",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,노천,20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"시간대,규모,결제,이용,생각",20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,금액,20230123
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"주차,기본",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,피곤,20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"표지판,온천,루나폴,탄산,노을",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"시설물,제재,가격,탄산,아이",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"시간,여유",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"목욕탕,탄산수,일반,공중,차이",20230122
202301,기타,제주산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,0,"한라산,탄산,온천,등산",20230122
